date,Approving,Disapproving,Unsure/NoData,party
2012-04-09,47.0,46.0,7.0,D
2012-04-10,47.0,46.0,7.0,D
2012-04-11,47.0,46.0,7.0,D
2012-04-12,47.0,46.0,7.0,D
2012-04-13,47.0,46.0,7.0,D
2012-04-14,47.0,46.0,7.0,D
2012-04-15,47.0,46.0,7.0,D
2012-04-02,47.0,46.0,7.0,D
2012-04-03,47.0,46.0,7.0,D
2012-04-04,47.0,46.0,7.0,D
2012-04-05,47.0,46.0,7.0,D
2012-04-06,47.0,46.0,7.0,D
2012-04-07,47.0,46.0,7.0,D
2012-04-08,47.0,46.0,7.0,D
2012-03-26,46.0,45.0,9.0,D
2012-03-27,46.0,45.0,9.0,D
2012-03-28,46.0,45.0,9.0,D
2012-03-29,46.0,45.0,9.0,D
2012-03-30,46.0,45.0,9.0,D
2012-03-31,46.0,45.0,9.0,D
2012-04-01,46.0,45.0,9.0,D
2012-03-19,46.0,45.0,9.0,D
2012-03-20,46.0,45.0,9.0,D
2012-03-21,46.0,45.0,9.0,D
2012-03-22,46.0,45.0,9.0,D
2012-03-23,46.0,45.0,9.0,D
2012-03-24,46.0,45.0,9.0,D
2012-03-25,46.0,45.0,9.0,D
2012-03-12,46.0,47.0,7.0,D
2012-03-13,46.0,47.0,7.0,D
2012-03-14,46.0,47.0,7.0,D
2012-03-15,46.0,47.0,7.0,D
2012-03-16,46.0,47.0,7.0,D
2012-03-17,46.0,47.0,7.0,D
2012-03-18,46.0,47.0,7.0,D
2012-03-05,48.0,44.0,8.0,D
2012-03-06,48.0,44.0,8.0,D
2012-03-07,48.0,44.0,8.0,D
2012-03-08,48.0,44.0,8.0,D
2012-03-09,48.0,44.0,8.0,D
2012-03-10,48.0,44.0,8.0,D
2012-03-11,48.0,44.0,8.0,D
2012-02-27,45.0,48.0,7.0,D
2012-02-28,45.0,48.0,7.0,D
2012-02-29,45.0,48.0,7.0,D
2012-03-01,45.0,48.0,7.0,D
2012-03-02,45.0,48.0,7.0,D
2012-03-03,45.0,48.0,7.0,D
2012-03-04,45.0,48.0,7.0,D
2012-02-20,45.0,47.0,8.0,D
2012-02-21,45.0,47.0,8.0,D
2012-02-22,45.0,47.0,8.0,D
2012-02-23,45.0,47.0,8.0,D
2012-02-24,45.0,47.0,8.0,D
2012-02-25,45.0,47.0,8.0,D
2012-02-26,45.0,47.0,8.0,D
2012-02-13,45.0,47.0,8.0,D
2012-02-14,45.0,47.0,8.0,D
2012-02-15,45.0,47.0,8.0,D
2012-02-16,45.0,47.0,8.0,D
2012-02-17,45.0,47.0,8.0,D
2012-02-18,45.0,47.0,8.0,D
2012-02-19,45.0,47.0,8.0,D
2012-02-06,47.0,47.0,6.0,D
2012-02-07,47.0,47.0,6.0,D
2012-02-08,47.0,47.0,6.0,D
2012-02-09,47.0,47.0,6.0,D
2012-02-10,47.0,47.0,6.0,D
2012-02-11,47.0,47.0,6.0,D
2012-02-12,47.0,47.0,6.0,D
2012-01-30,46.0,47.0,7.0,D
2012-01-31,46.0,47.0,7.0,D
2012-02-01,46.0,47.0,7.0,D
2012-02-02,46.0,47.0,7.0,D
2012-02-03,46.0,47.0,7.0,D
2012-02-04,46.0,47.0,7.0,D
2012-02-05,46.0,47.0,7.0,D
2012-01-23,45.0,48.0,7.0,D
2012-01-24,45.0,48.0,7.0,D
2012-01-25,45.0,48.0,7.0,D
2012-01-26,45.0,48.0,7.0,D
2012-01-27,45.0,48.0,7.0,D
2012-01-28,45.0,48.0,7.0,D
2012-01-29,45.0,48.0,7.0,D
2012-01-16,45.0,46.0,9.0,D
2012-01-17,45.0,46.0,9.0,D
2012-01-18,45.0,46.0,9.0,D
2012-01-19,45.0,46.0,9.0,D
2012-01-20,45.0,46.0,9.0,D
2012-01-21,45.0,46.0,9.0,D
2012-01-22,45.0,46.0,9.0,D
2012-01-09,45.0,47.0,8.0,D
2012-01-10,45.0,47.0,8.0,D
2012-01-11,45.0,47.0,8.0,D
2012-01-12,45.0,47.0,8.0,D
2012-01-13,45.0,47.0,8.0,D
2012-01-14,45.0,47.0,8.0,D
2012-01-15,45.0,47.0,8.0,D
2012-01-02,46.0,47.0,7.0,D
2012-01-03,46.0,47.0,7.0,D
2012-01-04,46.0,47.0,7.0,D
2012-01-05,46.0,47.0,7.0,D
2012-01-06,46.0,47.0,7.0,D
2012-01-07,46.0,47.0,7.0,D
2012-01-08,46.0,47.0,7.0,D
2011-12-26,42.0,49.0,9.0,D
2011-12-27,42.0,49.0,9.0,D
2011-12-28,42.0,49.0,9.0,D
2011-12-29,42.0,49.0,9.0,D
2011-12-30,42.0,49.0,9.0,D
2011-12-31,42.0,49.0,9.0,D
2012-01-01,42.0,49.0,9.0,D
2011-12-19,45.0,47.0,8.0,D
2011-12-20,45.0,47.0,8.0,D
2011-12-21,45.0,47.0,8.0,D
2011-12-22,45.0,47.0,8.0,D
2011-12-23,45.0,47.0,8.0,D
2011-12-24,45.0,47.0,8.0,D
2011-12-25,45.0,47.0,8.0,D
2011-12-12,42.0,50.0,8.0,D
2011-12-13,42.0,50.0,8.0,D
2011-12-14,42.0,50.0,8.0,D
2011-12-15,42.0,50.0,8.0,D
2011-12-16,42.0,50.0,8.0,D
2011-12-17,42.0,50.0,8.0,D
2011-12-18,42.0,50.0,8.0,D
2011-12-05,43.0,50.0,7.0,D
2011-12-06,43.0,50.0,7.0,D
2011-12-07,43.0,50.0,7.0,D
2011-12-08,43.0,50.0,7.0,D
2011-12-09,43.0,50.0,7.0,D
2011-12-10,43.0,50.0,7.0,D
2011-12-11,43.0,50.0,7.0,D
2011-11-28,42.0,50.0,8.0,D
2011-11-29,42.0,50.0,8.0,D
2011-11-30,42.0,50.0,8.0,D
2011-12-01,42.0,50.0,8.0,D
2011-12-02,42.0,50.0,8.0,D
2011-12-03,42.0,50.0,8.0,D
2011-12-04,42.0,50.0,8.0,D
2011-11-21,43.0,49.0,8.0,D
2011-11-22,43.0,49.0,8.0,D
2011-11-23,43.0,49.0,8.0,D
2011-11-24,43.0,49.0,8.0,D
2011-11-25,43.0,49.0,8.0,D
2011-11-26,43.0,49.0,8.0,D
2011-11-27,43.0,49.0,8.0,D
2011-11-14,43.0,49.0,8.0,D
2011-11-15,43.0,49.0,8.0,D
2011-11-16,43.0,49.0,8.0,D
2011-11-17,43.0,49.0,8.0,D
2011-11-18,43.0,49.0,8.0,D
2011-11-19,43.0,49.0,8.0,D
2011-11-20,43.0,49.0,8.0,D
2011-11-07,43.0,48.0,9.0,D
2011-11-08,43.0,48.0,9.0,D
2011-11-09,43.0,48.0,9.0,D
2011-11-10,43.0,48.0,9.0,D
2011-11-11,43.0,48.0,9.0,D
2011-11-12,43.0,48.0,9.0,D
2011-11-13,43.0,48.0,9.0,D
2011-10-31,43.0,50.0,7.0,D
2011-11-01,43.0,50.0,7.0,D
2011-11-02,43.0,50.0,7.0,D
2011-11-03,43.0,50.0,7.0,D
2011-11-04,43.0,50.0,7.0,D
2011-11-05,43.0,50.0,7.0,D
2011-11-06,43.0,50.0,7.0,D
2011-10-24,43.0,49.0,8.0,D
2011-10-25,43.0,49.0,8.0,D
2011-10-26,43.0,49.0,8.0,D
2011-10-27,43.0,49.0,8.0,D
2011-10-28,43.0,49.0,8.0,D
2011-10-29,43.0,49.0,8.0,D
2011-10-30,43.0,49.0,8.0,D
2011-10-17,41.0,51.0,8.0,D
2011-10-18,41.0,51.0,8.0,D
2011-10-19,41.0,51.0,8.0,D
2011-10-20,41.0,51.0,8.0,D
2011-10-21,41.0,51.0,8.0,D
2011-10-22,41.0,51.0,8.0,D
2011-10-23,41.0,51.0,8.0,D
2011-10-10,41.0,52.0,7.0,D
2011-10-11,41.0,52.0,7.0,D
2011-10-12,41.0,52.0,7.0,D
2011-10-13,41.0,52.0,7.0,D
2011-10-14,41.0,52.0,7.0,D
2011-10-15,41.0,52.0,7.0,D
2011-10-16,41.0,52.0,7.0,D
2011-10-03,40.0,53.0,7.0,D
2011-10-04,40.0,53.0,7.0,D
2011-10-05,40.0,53.0,7.0,D
2011-10-06,40.0,53.0,7.0,D
2011-10-07,40.0,53.0,7.0,D
2011-10-08,40.0,53.0,7.0,D
2011-10-09,40.0,53.0,7.0,D
2011-09-26,41.0,50.0,9.0,D
2011-09-27,41.0,50.0,9.0,D
2011-09-28,41.0,50.0,9.0,D
2011-09-29,41.0,50.0,9.0,D
2011-09-30,41.0,50.0,9.0,D
2011-10-01,41.0,50.0,9.0,D
2011-10-02,41.0,50.0,9.0,D
2011-09-19,41.0,51.0,8.0,D
2011-09-20,41.0,51.0,8.0,D
2011-09-21,41.0,51.0,8.0,D
2011-09-22,41.0,51.0,8.0,D
2011-09-23,41.0,51.0,8.0,D
2011-09-24,41.0,51.0,8.0,D
2011-09-25,41.0,51.0,8.0,D
2011-09-12,40.0,52.0,8.0,D
2011-09-13,40.0,52.0,8.0,D
2011-09-14,40.0,52.0,8.0,D
2011-09-15,40.0,52.0,8.0,D
2011-09-16,40.0,52.0,8.0,D
2011-09-17,40.0,52.0,8.0,D
2011-09-18,40.0,52.0,8.0,D
2011-09-05,43.0,49.0,8.0,D
2011-09-06,43.0,49.0,8.0,D
2011-09-07,43.0,49.0,8.0,D
2011-09-08,43.0,49.0,8.0,D
2011-09-09,43.0,49.0,8.0,D
2011-09-10,43.0,49.0,8.0,D
2011-09-11,43.0,49.0,8.0,D
2011-08-29,42.0,51.0,7.0,D
2011-08-30,42.0,51.0,7.0,D
2011-08-31,42.0,51.0,7.0,D
2011-09-01,42.0,51.0,7.0,D
2011-09-02,42.0,51.0,7.0,D
2011-09-03,42.0,51.0,7.0,D
2011-09-04,42.0,51.0,7.0,D
2011-08-22,40.0,53.0,7.0,D
2011-08-23,40.0,53.0,7.0,D
2011-08-24,40.0,53.0,7.0,D
2011-08-25,40.0,53.0,7.0,D
2011-08-26,40.0,53.0,7.0,D
2011-08-27,40.0,53.0,7.0,D
2011-08-28,40.0,53.0,7.0,D
2011-08-15,40.0,53.0,7.0,D
2011-08-16,40.0,53.0,7.0,D
2011-08-17,40.0,53.0,7.0,D
2011-08-18,40.0,53.0,7.0,D
2011-08-19,40.0,53.0,7.0,D
2011-08-20,40.0,53.0,7.0,D
2011-08-21,40.0,53.0,7.0,D
2011-08-08,40.0,52.0,8.0,D
2011-08-09,40.0,52.0,8.0,D
2011-08-10,40.0,52.0,8.0,D
2011-08-11,40.0,52.0,8.0,D
2011-08-12,40.0,52.0,8.0,D
2011-08-13,40.0,52.0,8.0,D
2011-08-14,40.0,52.0,8.0,D
2011-08-01,42.0,50.0,8.0,D
2011-08-02,42.0,50.0,8.0,D
2011-08-03,42.0,50.0,8.0,D
2011-08-04,42.0,50.0,8.0,D
2011-08-05,42.0,50.0,8.0,D
2011-08-06,42.0,50.0,8.0,D
2011-08-07,42.0,50.0,8.0,D
2011-07-25,42.0,49.0,9.0,D
2011-07-26,42.0,49.0,9.0,D
2011-07-27,42.0,49.0,9.0,D
2011-07-28,42.0,49.0,9.0,D
2011-07-29,42.0,49.0,9.0,D
2011-07-30,42.0,49.0,9.0,D
2011-07-31,42.0,49.0,9.0,D
2011-07-18,43.0,48.0,9.0,D
2011-07-19,43.0,48.0,9.0,D
2011-07-20,43.0,48.0,9.0,D
2011-07-21,43.0,48.0,9.0,D
2011-07-22,43.0,48.0,9.0,D
2011-07-23,43.0,48.0,9.0,D
2011-07-24,43.0,48.0,9.0,D
2011-07-11,44.0,48.0,8.0,D
2011-07-12,44.0,48.0,8.0,D
2011-07-13,44.0,48.0,8.0,D
2011-07-14,44.0,48.0,8.0,D
2011-07-15,44.0,48.0,8.0,D
2011-07-16,44.0,48.0,8.0,D
2011-07-17,44.0,48.0,8.0,D
2011-07-04,46.0,45.0,9.0,D
2011-07-05,46.0,45.0,9.0,D
2011-07-06,46.0,45.0,9.0,D
2011-07-07,46.0,45.0,9.0,D
2011-07-08,46.0,45.0,9.0,D
2011-07-09,46.0,45.0,9.0,D
2011-07-10,46.0,45.0,9.0,D
2011-06-27,46.0,47.0,7.0,D
2011-06-28,46.0,47.0,7.0,D
2011-06-29,46.0,47.0,7.0,D
2011-06-30,46.0,47.0,7.0,D
2011-07-01,46.0,47.0,7.0,D
2011-07-02,46.0,47.0,7.0,D
2011-07-03,46.0,47.0,7.0,D
2011-06-20,43.0,49.0,8.0,D
2011-06-21,43.0,49.0,8.0,D
2011-06-22,43.0,49.0,8.0,D
2011-06-23,43.0,49.0,8.0,D
2011-06-24,43.0,49.0,8.0,D
2011-06-25,43.0,49.0,8.0,D
2011-06-26,43.0,49.0,8.0,D
2011-06-13,47.0,45.0,8.0,D
2011-06-14,47.0,45.0,8.0,D
2011-06-15,47.0,45.0,8.0,D
2011-06-16,47.0,45.0,8.0,D
2011-06-17,47.0,45.0,8.0,D
2011-06-18,47.0,45.0,8.0,D
2011-06-19,47.0,45.0,8.0,D
2011-06-06,46.0,44.0,10.0,D
2011-06-07,46.0,44.0,10.0,D
2011-06-08,46.0,44.0,10.0,D
2011-06-09,46.0,44.0,10.0,D
2011-06-10,46.0,44.0,10.0,D
2011-06-11,46.0,44.0,10.0,D
2011-06-12,46.0,44.0,10.0,D
2011-05-30,50.0,42.0,8.0,D
2011-05-31,50.0,42.0,8.0,D
2011-06-01,50.0,42.0,8.0,D
2011-06-02,50.0,42.0,8.0,D
2011-06-03,50.0,42.0,8.0,D
2011-06-04,50.0,42.0,8.0,D
2011-06-05,50.0,42.0,8.0,D
2011-05-23,49.0,43.0,8.0,D
2011-05-24,49.0,43.0,8.0,D
2011-05-25,49.0,43.0,8.0,D
2011-05-26,49.0,43.0,8.0,D
2011-05-27,49.0,43.0,8.0,D
2011-05-28,49.0,43.0,8.0,D
2011-05-29,49.0,43.0,8.0,D
2011-05-16,50.0,43.0,7.0,D
2011-05-17,50.0,43.0,7.0,D
2011-05-18,50.0,43.0,7.0,D
2011-05-19,50.0,43.0,7.0,D
2011-05-20,50.0,43.0,7.0,D
2011-05-21,50.0,43.0,7.0,D
2011-05-22,50.0,43.0,7.0,D
2011-05-09,49.0,43.0,8.0,D
2011-05-10,49.0,43.0,8.0,D
2011-05-11,49.0,43.0,8.0,D
2011-05-12,49.0,43.0,8.0,D
2011-05-13,49.0,43.0,8.0,D
2011-05-14,49.0,43.0,8.0,D
2011-05-15,49.0,43.0,8.0,D
2011-05-02,51.0,40.0,9.0,D
2011-05-03,51.0,40.0,9.0,D
2011-05-04,51.0,40.0,9.0,D
2011-05-05,51.0,40.0,9.0,D
2011-05-06,51.0,40.0,9.0,D
2011-05-07,51.0,40.0,9.0,D
2011-05-08,51.0,40.0,9.0,D
2011-04-25,44.0,47.0,9.0,D
2011-04-26,44.0,47.0,9.0,D
2011-04-27,44.0,47.0,9.0,D
2011-04-28,44.0,47.0,9.0,D
2011-04-29,44.0,47.0,9.0,D
2011-04-30,44.0,47.0,9.0,D
2011-05-01,44.0,47.0,9.0,D
2011-04-18,43.0,48.0,9.0,D
2011-04-19,43.0,48.0,9.0,D
2011-04-20,43.0,48.0,9.0,D
2011-04-21,43.0,48.0,9.0,D
2011-04-22,43.0,48.0,9.0,D
2011-04-23,43.0,48.0,9.0,D
2011-04-24,43.0,48.0,9.0,D
2011-04-11,43.0,48.0,9.0,D
2011-04-12,43.0,48.0,9.0,D
2011-04-13,43.0,48.0,9.0,D
2011-04-14,43.0,48.0,9.0,D
2011-04-15,43.0,48.0,9.0,D
2011-04-16,43.0,48.0,9.0,D
2011-04-17,43.0,48.0,9.0,D
2011-04-04,45.0,46.0,9.0,D
2011-04-05,45.0,46.0,9.0,D
2011-04-06,45.0,46.0,9.0,D
2011-04-07,45.0,46.0,9.0,D
2011-04-08,45.0,46.0,9.0,D
2011-04-09,45.0,46.0,9.0,D
2011-04-10,45.0,46.0,9.0,D
2011-03-28,48.0,44.0,8.0,D
2011-03-29,48.0,44.0,8.0,D
2011-03-30,48.0,44.0,8.0,D
2011-03-31,48.0,44.0,8.0,D
2011-04-01,48.0,44.0,8.0,D
2011-04-02,48.0,44.0,8.0,D
2011-04-03,48.0,44.0,8.0,D
2011-03-21,45.0,47.0,8.0,D
2011-03-22,45.0,47.0,8.0,D
2011-03-23,45.0,47.0,8.0,D
2011-03-24,45.0,47.0,8.0,D
2011-03-25,45.0,47.0,8.0,D
2011-03-26,45.0,47.0,8.0,D
2011-03-27,45.0,47.0,8.0,D
2011-03-14,48.0,44.0,8.0,D
2011-03-15,48.0,44.0,8.0,D
2011-03-16,48.0,44.0,8.0,D
2011-03-17,48.0,44.0,8.0,D
2011-03-18,48.0,44.0,8.0,D
2011-03-19,48.0,44.0,8.0,D
2011-03-20,48.0,44.0,8.0,D
2011-03-07,47.0,45.0,8.0,D
2011-03-08,47.0,45.0,8.0,D
2011-03-09,47.0,45.0,8.0,D
2011-03-10,47.0,45.0,8.0,D
2011-03-11,47.0,45.0,8.0,D
2011-03-12,47.0,45.0,8.0,D
2011-03-13,47.0,45.0,8.0,D
2011-02-28,46.0,46.0,8.0,D
2011-03-01,46.0,46.0,8.0,D
2011-03-02,46.0,46.0,8.0,D
2011-03-03,46.0,46.0,8.0,D
2011-03-04,46.0,46.0,8.0,D
2011-03-05,46.0,46.0,8.0,D
2011-03-06,46.0,46.0,8.0,D
2011-02-21,48.0,44.0,8.0,D
2011-02-22,48.0,44.0,8.0,D
2011-02-23,48.0,44.0,8.0,D
2011-02-24,48.0,44.0,8.0,D
2011-02-25,48.0,44.0,8.0,D
2011-02-26,48.0,44.0,8.0,D
2011-02-27,48.0,44.0,8.0,D
2011-02-14,48.0,43.0,9.0,D
2011-02-15,48.0,43.0,9.0,D
2011-02-16,48.0,43.0,9.0,D
2011-02-17,48.0,43.0,9.0,D
2011-02-18,48.0,43.0,9.0,D
2011-02-19,48.0,43.0,9.0,D
2011-02-20,48.0,43.0,9.0,D
2011-02-07,48.0,43.0,9.0,D
2011-02-08,48.0,43.0,9.0,D
2011-02-09,48.0,43.0,9.0,D
2011-02-10,48.0,43.0,9.0,D
2011-02-11,48.0,43.0,9.0,D
2011-02-12,48.0,43.0,9.0,D
2011-02-13,48.0,43.0,9.0,D
2011-01-31,47.0,45.0,8.0,D
2011-02-01,47.0,45.0,8.0,D
2011-02-02,47.0,45.0,8.0,D
2011-02-03,47.0,45.0,8.0,D
2011-02-04,47.0,45.0,8.0,D
2011-02-05,47.0,45.0,8.0,D
2011-02-06,47.0,45.0,8.0,D
2011-01-24,50.0,42.0,8.0,D
2011-01-25,50.0,42.0,8.0,D
2011-01-26,50.0,42.0,8.0,D
2011-01-27,50.0,42.0,8.0,D
2011-01-28,50.0,42.0,8.0,D
2011-01-29,50.0,42.0,8.0,D
2011-01-30,50.0,42.0,8.0,D
2011-01-17,50.0,42.0,8.0,D
2011-01-18,50.0,42.0,8.0,D
2011-01-19,50.0,42.0,8.0,D
2011-01-20,50.0,42.0,8.0,D
2011-01-21,50.0,42.0,8.0,D
2011-01-22,50.0,42.0,8.0,D
2011-01-23,50.0,42.0,8.0,D
2011-01-10,49.0,42.0,9.0,D
2011-01-11,49.0,42.0,9.0,D
2011-01-12,49.0,42.0,9.0,D
2011-01-13,49.0,42.0,9.0,D
2011-01-14,49.0,42.0,9.0,D
2011-01-15,49.0,42.0,9.0,D
2011-01-16,49.0,42.0,9.0,D
2011-01-03,48.0,45.0,7.0,D
2011-01-04,48.0,45.0,7.0,D
2011-01-05,48.0,45.0,7.0,D
2011-01-06,48.0,45.0,7.0,D
2011-01-07,48.0,45.0,7.0,D
2011-01-08,48.0,45.0,7.0,D
2011-01-09,48.0,45.0,7.0,D
2010-12-27,48.0,44.0,8.0,D
2010-12-28,48.0,44.0,8.0,D
2010-12-29,48.0,44.0,8.0,D
2010-12-30,48.0,44.0,8.0,D
2010-12-31,48.0,44.0,8.0,D
2011-01-01,48.0,44.0,8.0,D
2011-01-02,48.0,44.0,8.0,D
2010-12-20,47.0,46.0,7.0,D
2010-12-21,47.0,46.0,7.0,D
2010-12-22,47.0,46.0,7.0,D
2010-12-23,47.0,46.0,7.0,D
2010-12-24,47.0,46.0,7.0,D
2010-12-25,47.0,46.0,7.0,D
2010-12-26,47.0,46.0,7.0,D
2010-12-13,46.0,46.0,8.0,D
2010-12-14,46.0,46.0,8.0,D
2010-12-15,46.0,46.0,8.0,D
2010-12-16,46.0,46.0,8.0,D
2010-12-17,46.0,46.0,8.0,D
2010-12-18,46.0,46.0,8.0,D
2010-12-19,46.0,46.0,8.0,D
2010-12-06,45.0,48.0,7.0,D
2010-12-07,45.0,48.0,7.0,D
2010-12-08,45.0,48.0,7.0,D
2010-12-09,45.0,48.0,7.0,D
2010-12-10,45.0,48.0,7.0,D
2010-12-11,45.0,48.0,7.0,D
2010-12-12,45.0,48.0,7.0,D
2010-11-29,46.0,46.0,8.0,D
2010-11-30,46.0,46.0,8.0,D
2010-12-01,46.0,46.0,8.0,D
2010-12-02,46.0,46.0,8.0,D
2010-12-03,46.0,46.0,8.0,D
2010-12-04,46.0,46.0,8.0,D
2010-12-05,46.0,46.0,8.0,D
2010-11-22,45.0,47.0,8.0,D
2010-11-23,45.0,47.0,8.0,D
2010-11-24,45.0,47.0,8.0,D
2010-11-25,45.0,47.0,8.0,D
2010-11-26,45.0,47.0,8.0,D
2010-11-27,45.0,47.0,8.0,D
2010-11-28,45.0,47.0,8.0,D
2010-11-15,46.0,46.0,8.0,D
2010-11-16,46.0,46.0,8.0,D
2010-11-17,46.0,46.0,8.0,D
2010-11-18,46.0,46.0,8.0,D
2010-11-19,46.0,46.0,8.0,D
2010-11-20,46.0,46.0,8.0,D
2010-11-21,46.0,46.0,8.0,D
2010-11-08,44.0,48.0,8.0,D
2010-11-09,44.0,48.0,8.0,D
2010-11-10,44.0,48.0,8.0,D
2010-11-11,44.0,48.0,8.0,D
2010-11-12,44.0,48.0,8.0,D
2010-11-13,44.0,48.0,8.0,D
2010-11-14,44.0,48.0,8.0,D
2010-11-01,45.0,47.0,8.0,D
2010-11-02,45.0,47.0,8.0,D
2010-11-03,45.0,47.0,8.0,D
2010-11-04,45.0,47.0,8.0,D
2010-11-05,45.0,47.0,8.0,D
2010-11-06,45.0,47.0,8.0,D
2010-11-07,45.0,47.0,8.0,D
2010-10-25,45.0,48.0,7.0,D
2010-10-26,45.0,48.0,7.0,D
2010-10-27,45.0,48.0,7.0,D
2010-10-28,45.0,48.0,7.0,D
2010-10-29,45.0,48.0,7.0,D
2010-10-30,45.0,48.0,7.0,D
2010-10-31,45.0,48.0,7.0,D
2010-10-18,44.0,48.0,8.0,D
2010-10-19,44.0,48.0,8.0,D
2010-10-20,44.0,48.0,8.0,D
2010-10-21,44.0,48.0,8.0,D
2010-10-22,44.0,48.0,8.0,D
2010-10-23,44.0,48.0,8.0,D
2010-10-24,44.0,48.0,8.0,D
2010-10-11,45.0,47.0,8.0,D
2010-10-12,45.0,47.0,8.0,D
2010-10-13,45.0,47.0,8.0,D
2010-10-14,45.0,47.0,8.0,D
2010-10-15,45.0,47.0,8.0,D
2010-10-16,45.0,47.0,8.0,D
2010-10-17,45.0,47.0,8.0,D
2010-10-04,46.0,48.0,6.0,D
2010-10-05,46.0,48.0,6.0,D
2010-10-06,46.0,48.0,6.0,D
2010-10-07,46.0,48.0,6.0,D
2010-10-08,46.0,48.0,6.0,D
2010-10-09,46.0,48.0,6.0,D
2010-10-10,46.0,48.0,6.0,D
2010-09-27,46.0,47.0,7.0,D
2010-09-28,46.0,47.0,7.0,D
2010-09-29,46.0,47.0,7.0,D
2010-09-30,46.0,47.0,7.0,D
2010-10-01,46.0,47.0,7.0,D
2010-10-02,46.0,47.0,7.0,D
2010-10-03,46.0,47.0,7.0,D
2010-09-20,44.0,48.0,8.0,D
2010-09-21,44.0,48.0,8.0,D
2010-09-22,44.0,48.0,8.0,D
2010-09-23,44.0,48.0,8.0,D
2010-09-24,44.0,48.0,8.0,D
2010-09-25,44.0,48.0,8.0,D
2010-09-26,44.0,48.0,8.0,D
2010-09-13,46.0,47.0,7.0,D
2010-09-14,46.0,47.0,7.0,D
2010-09-15,46.0,47.0,7.0,D
2010-09-16,46.0,47.0,7.0,D
2010-09-17,46.0,47.0,7.0,D
2010-09-18,46.0,47.0,7.0,D
2010-09-19,46.0,47.0,7.0,D
2010-09-06,46.0,46.0,8.0,D
2010-09-07,46.0,46.0,8.0,D
2010-09-08,46.0,46.0,8.0,D
2010-09-09,46.0,46.0,8.0,D
2010-09-10,46.0,46.0,8.0,D
2010-09-11,46.0,46.0,8.0,D
2010-09-12,46.0,46.0,8.0,D
2010-08-30,45.0,47.0,8.0,D
2010-08-31,45.0,47.0,8.0,D
2010-09-01,45.0,47.0,8.0,D
2010-09-02,45.0,47.0,8.0,D
2010-09-03,45.0,47.0,8.0,D
2010-09-04,45.0,47.0,8.0,D
2010-09-05,45.0,47.0,8.0,D
2010-08-23,43.0,49.0,8.0,D
2010-08-24,43.0,49.0,8.0,D
2010-08-25,43.0,49.0,8.0,D
2010-08-26,43.0,49.0,8.0,D
2010-08-27,43.0,49.0,8.0,D
2010-08-28,43.0,49.0,8.0,D
2010-08-29,43.0,49.0,8.0,D
2010-08-16,43.0,50.0,7.0,D
2010-08-17,43.0,50.0,7.0,D
2010-08-18,43.0,50.0,7.0,D
2010-08-19,43.0,50.0,7.0,D
2010-08-20,43.0,50.0,7.0,D
2010-08-21,43.0,50.0,7.0,D
2010-08-22,43.0,50.0,7.0,D
2010-08-09,44.0,48.0,8.0,D
2010-08-10,44.0,48.0,8.0,D
2010-08-11,44.0,48.0,8.0,D
2010-08-12,44.0,48.0,8.0,D
2010-08-13,44.0,48.0,8.0,D
2010-08-14,44.0,48.0,8.0,D
2010-08-15,44.0,48.0,8.0,D
2010-08-02,45.0,48.0,7.0,D
2010-08-03,45.0,48.0,7.0,D
2010-08-04,45.0,48.0,7.0,D
2010-08-05,45.0,48.0,7.0,D
2010-08-06,45.0,48.0,7.0,D
2010-08-07,45.0,48.0,7.0,D
2010-08-08,45.0,48.0,7.0,D
2010-07-26,45.0,47.0,8.0,D
2010-07-27,45.0,47.0,8.0,D
2010-07-28,45.0,47.0,8.0,D
2010-07-29,45.0,47.0,8.0,D
2010-07-30,45.0,47.0,8.0,D
2010-07-31,45.0,47.0,8.0,D
2010-08-01,45.0,47.0,8.0,D
2010-07-19,45.0,47.0,8.0,D
2010-07-20,45.0,47.0,8.0,D
2010-07-21,45.0,47.0,8.0,D
2010-07-22,45.0,47.0,8.0,D
2010-07-23,45.0,47.0,8.0,D
2010-07-24,45.0,47.0,8.0,D
2010-07-25,45.0,47.0,8.0,D
2010-07-12,46.0,46.0,8.0,D
2010-07-13,46.0,46.0,8.0,D
2010-07-14,46.0,46.0,8.0,D
2010-07-15,46.0,46.0,8.0,D
2010-07-16,46.0,46.0,8.0,D
2010-07-17,46.0,46.0,8.0,D
2010-07-18,46.0,46.0,8.0,D
2010-07-05,46.0,47.0,7.0,D
2010-07-06,46.0,47.0,7.0,D
2010-07-07,46.0,47.0,7.0,D
2010-07-08,46.0,47.0,7.0,D
2010-07-09,46.0,47.0,7.0,D
2010-07-10,46.0,47.0,7.0,D
2010-07-11,46.0,47.0,7.0,D
2010-06-28,46.0,45.0,9.0,D
2010-06-29,46.0,45.0,9.0,D
2010-06-30,46.0,45.0,9.0,D
2010-07-01,46.0,45.0,9.0,D
2010-07-02,46.0,45.0,9.0,D
2010-07-03,46.0,45.0,9.0,D
2010-07-04,46.0,45.0,9.0,D
2010-06-21,45.0,46.0,9.0,D
2010-06-22,45.0,46.0,9.0,D
2010-06-23,45.0,46.0,9.0,D
2010-06-24,45.0,46.0,9.0,D
2010-06-25,45.0,46.0,9.0,D
2010-06-26,45.0,46.0,9.0,D
2010-06-27,45.0,46.0,9.0,D
